epoch,global_step,cos_grad_data_no_slip,cos_grad_data_momentum,cos_grad_data_continuity,cos_grad_data_inlet_bc,cos_grad_data_rcr_bc,grad_norm_data,grad_norm_physics,gradient_norm,gradient_clip_flag,no_slip_raw,inlet_bc_raw,data_total,pde_total,loss_ratio_raw,lambda_phy,lambda_target,lambda_clamped_high,ema_data,ema_physics
3,550,0.9476237297058105,0.01676710695028305,-0.049321725964546204,-0.84267657995224,-0.6125291585922241,0.28844985365867615,0.01076160091906786,0.2656004726886749,False,0.05607068911194801,0.33111894130706787,0.15168918669223785,2.4282837330247276e-05,6246.765344150711,6.893275098709,10.0,True,0.9739778205357493,0.00027778344969392384
4,600,0.07528646290302277,0.03157029673457146,-0.031829338520765305,0.10460738837718964,-0.3930445611476898,0.30745425820350647,0.12365163862705231,0.9635201096534729,False,0.026105277240276337,0.002400373574346304,0.08996331691741943,0.001183054526336491,76.04325490897243,7.2039475888381,10.0,True,0.9688169776568433,0.00039830910789504
4,650,0.2542119026184082,-0.004786483943462372,-0.004593691322952509,-0.24448350071907043,0.06941909343004227,0.5836486220359802,0.0547969713807106,0.7583110332489014,False,0.004551177844405174,0.011352971196174622,0.06711217761039734,5.3545882110483944e-05,1253.3583342958357,7.483552829954291,10.0,True,0.8454226880572785,0.000688448727178984
5,700,-0.026571227237582207,-0.026926428079605103,-0.03234243020415306,0.0019118506461381912,-0.42787081003189087,0.4050518572330475,0.056458160281181335,0.6141146421432495,False,0.0299772210419178,0.009755087085068226,0.11237451434135437,0.0005403112736530602,207.98106539881542,7.735197546958862,10.0,True,1.137273387526445,0.0010494191699270846
5,750,0.7283806800842285,-0.002224911004304886,-0.019852546975016594,-0.5712517499923706,-0.49431484937667847,0.26637378334999084,0.0013324281899258494,0.2808505892753601,False,0.04245021194219589,0.04688011854887009,0.08570658415555954,3.7043057545815827e-06,23137.01671347064,7.961677792262976,10.0,True,1.100237829912232,0.0011126231833547193
5,800,-0.9133431315422058,-0.00498719047755003,-0.06504985690116882,-0.22333575785160065,0.550152063369751,3.041839122772217,0.00533628836274147,3.024899482727051,True,0.014792770147323608,0.004403953440487385,5.251138687133789,5.864962804480456e-05,89534.04927175763,8.165510013036679,10.0,True,1.0435501404808227,0.0011149321594872293
6,850,0.34458157420158386,-0.04071713611483574,-0.1278282105922699,-0.5929356217384338,-0.2131703495979309,0.1516677439212799,0.006641897838562727,0.21813902258872986,False,0.02771839126944542,0.0015181603375822306,0.34973421692848206,5.3082862905284856e-06,65884.58078316326,8.34895901173301,10.0,True,0.9277676750049723,0.001480924285138765
6,900,0.803822934627533,-0.016676966100931168,-0.08675513416528702,-0.6412368416786194,-0.5007159113883972,0.28699398040771484,0.001568591920658946,0.25303322076797485,False,0.0026973155327141285,0.005341643467545509,0.326246976852417,1.748565068737662e-06,186579.8320493408,8.514063110559709,10.0,True,0.9673740456093572,0.0020443933501524602
6,950,0.459064781665802,-0.06432068347930908,-0.038186926394701004,0.4346039593219757,0.12410041689872742,0.19291788339614868,0.20999109745025635,1.845365285873413,True,0.027835115790367126,0.023323414847254753,0.039951059967279434,0.005664144642651081,7.053326228014631,8.662656799503738,10.0,True,0.9434394970818203,0.001987175033547878
7,1000,0.36107322573661804,-0.017460593953728676,-0.07068769633769989,-0.07728401571512222,0.08182214945554733,0.18519927561283112,0.0025277482345700264,0.21203894913196564,False,0.006854912266135216,0.0049153342843055725,0.08985275775194168,9.647077604313381e-06,9313.98724436164,8.796391119553364,10.0,True,0.8191077321775435,0.0019600421251271863
7,1050,0.31741568446159363,-0.00030497636180371046,-0.0064492602832615376,-0.052406009286642075,-0.25097131729125977,0.6097438931465149,0.012229460291564465,0.6329190731048584,False,0.01766415312886238,0.0017040884122252464,0.401536762714386,5.1312046707607806e-05,7825.389717983164,8.916752007598028,10.0,True,0.7976805717473888,0.0022295354603002254
7,1100,0.7129130363464355,0.02074691466987133,-0.04589465633034706,0.6490781903266907,-0.036362383514642715,0.28122180700302124,0.16417057812213898,1.5938620567321777,True,0.056499138474464417,0.018897833302617073,0.05618777498602867,0.0023716327268630266,23.691600452970892,9.025076806838225,10.0,True,0.8239269542132579,0.0018307766154097072
8,1150,0.4532186985015869,0.02908051759004593,-0.037181172519922256,-0.43484577536582947,-0.3274613320827484,0.19063501060009003,0.3609691560268402,3.3039278984069824,True,0.010748866945505142,0.0022735162638127804,0.1155620813369751,0.008202506229281425,14.088630731475693,9.122569126154403,10.0,True,0.9295329888251322,0.0016973644437320902
8,1200,0.1838931292295456,0.014367570169270039,-0.010101641528308392,-0.15524545311927795,0.38386544585227966,7.418642997741699,0.023800719529390335,7.442857265472412,True,0.0856008529663086,0.44949889183044434,8.511825561523438,5.919520481256768e-05,143792.48434860216,9.210312213538963,10.0,True,0.9528159185626518,0.0020334755290182206
9,1250,0.2371665984392166,-0.0007908778497949243,-0.028260143473744392,0.18195217847824097,0.2599482834339142,1.6875132322311401,0.04703022912144661,1.8269517421722412,True,0.02827908843755722,0.005557016935199499,0.700477659702301,0.0006341396947391331,1104.6109642930608,9.289280992185066,10.0,True,1.0280291934594057,0.002159641187756668
9,1300,0.43828055262565613,0.00013689082697965205,-0.02303405851125717,-0.46724337339401245,0.25504055619239807,0.36701446771621704,0.10996921360492706,1.1093733310699463,True,0.011071985587477684,0.0015818849205970764,0.19566845893859863,0.0012091494863852859,161.8232163531271,9.36035289296656,10.0,True,0.9643660357001173,0.0019453368191089749
9,1350,0.6852112412452698,6.0820519138360396e-05,-0.03191397339105606,0.21438823640346527,-0.2874756157398224,0.5921282768249512,0.029972251504659653,0.7011789083480835,False,0.014242788776755333,0.01054440438747406,0.19345879554748535,0.0002578606072347611,750.2456370598586,9.424317603669904,10.0,True,1.0803545357862714,0.002326068304798624
10,1400,0.7987006902694702,0.030178489163517952,-0.020842349156737328,-0.656921923160553,-0.6449167728424072,0.46701759099960327,0.017013803124427795,0.43753737211227417,False,0.08450133353471756,0.490824818611145,0.2089700996875763,6.356961966957897e-05,3287.263645334947,9.481885843302914,10.0,True,0.8248226354321355,0.0045824943262208016
10,1450,0.5854212045669556,0.016624638810753822,-0.0509808287024498,-0.28026139736175537,-0.3556358814239502,0.2417193502187729,0.06262708455324173,0.7517136335372925,False,0.05012716352939606,0.3253645896911621,0.17676688730716705,0.00042122212471440434,419.65242786574413,9.533697258972623,10.0,True,0.8415084988499822,0.003729175464456605
10,1500,-0.386899471282959,-0.02563372254371643,-0.06951270997524261,-0.040237296372652054,-0.20818527042865753,0.1864524632692337,0.10059287399053574,0.9661061763763428,False,0.014010511338710785,0.002910999581217766,0.1549360454082489,0.0013567322166636586,114.19795557685825,9.58032753307536,10.0,True,0.895226757016998,0.0032383705917096418
11,1550,0.043236907571554184,0.012669590301811695,-0.06669678539037704,-0.10137329250574112,-0.17972542345523834,0.5949501991271973,0.01062829326838255,0.6388373374938965,False,0.07346318662166595,0.2885851263999939,0.5101760029792786,4.330521187512204e-05,11780.9376952238,9.622294779767824,10.0,True,0.9376510295872207,0.0027832301880453382
11,1600,0.09561198949813843,-0.04646992310881615,-0.01348548661917448,0.08947231620550156,-0.2964726984500885,0.8722243309020996,0.05039771646261215,0.9945604205131531,False,0.025826996192336082,0.00995572842657566,0.12731510400772095,0.00010374241537647322,1227.2232485209088,9.660065301791041,10.0,True,1.1651151205026151,0.0024585596674760865
11,1650,-0.2521335184574127,-0.04912630841135979,0.0015254326863214374,-0.12425309419631958,0.05614439398050308,0.8134154677391052,0.6318331360816956,6.132087707519531,True,0.059517353773117065,0.016834218055009842,0.11820080876350403,0.01072486862540245,11.021189432897929,9.694058771611937,10.0,True,0.9941898493601037,0.0038002963657146056
12,1700,0.7211741805076599,0.00915050320327282,-0.0013312313240021467,-0.5851980447769165,-0.2826254665851593,0.3819870948791504,0.15965858101844788,1.642899513244629,True,0.1478637158870697,0.3754432797431946,0.08643913269042969,0.0016968882409855723,50.93979120288136,9.724652894450744,10.0,True,0.9424214517306794,0.0032117093177326055
12,1750,-0.19564424455165863,0.002051368122920394,-0.036705389618873596,0.12856101989746094,-0.038146041333675385,0.7307419776916504,0.15835075080394745,1.7084689140319824,True,0.014848578721284866,0.008094925433397293,0.6471339464187622,0.0022859503515064716,283.09186417469317,9.75218760500567,10.0,True,0.8465908978153133,0.002508257773375344
13,1800,-0.6166660785675049,0.00316077983006835,-0.06388837099075317,0.687811553478241,0.22419680655002594,0.3568756878376007,0.22463101148605347,2.251915454864502,True,0.07282319664955139,0.08919572085142136,0.9066963195800781,0.0027900096029043198,324.97964115830763,9.776968844505102,10.0,True,0.8243621329316011,0.0031734070060011966
13,1850,0.4277839958667755,0.02826053835451603,-0.05138273909687996,0.446425199508667,0.1275852769613266,0.4587359130382538,0.04868442565202713,0.7623530030250549,False,0.016398712992668152,0.009968704544007778,0.09619083255529404,0.0003190962306689471,301.447724260614,9.799271960054593,10.0,True,0.8560584537300853,0.0035859840854958773
13,1900,0.2564629018306732,0.0606011264026165,-0.0264295544475317,0.20041097700595856,-0.23463913798332214,0.6258248090744019,0.047556277364492416,0.897918701171875,False,0.04567290097475052,0.016208864748477936,0.07832689583301544,0.0004435213631950319,176.60230674970296,9.819344764049134,10.0,True,1.0078558476167736,0.0036212933722217936
14,1950,-0.22337478399276733,0.018491895869374275,0.020615730434656143,-0.18624575436115265,0.3111240267753601,0.09783697873353958,0.37691932916641235,3.725733757019043,True,0.08846627920866013,0.24152733385562897,0.023633988574147224,0.007476843893527985,3.160957873495927,9.837410287644222,10.0,True,0.9839682546913705,0.003928368201778843
14,2000,0.009022184647619724,-0.037901684641838074,-0.022169899195432663,0.14049997925758362,0.021993109956383705,1.3734463453292847,0.13437707722187042,2.03590726852417,True,0.09713391959667206,0.010316208004951477,1.3482004404067993,0.0006853958475403488,1967.039113594034,9.8536692588798,10.0,True,0.8838701201473725,0.003380125094675426
14,2050,-0.5834597945213318,0.02458636462688446,-0.11562609672546387,-0.3968171775341034,0.5008090138435364,0.49974730610847473,0.05628607049584389,0.7956762313842773,False,0.06642594933509827,0.0179455503821373,1.6103681325912476,0.00034688692539930344,4642.3431230149245,9.868302332991819,10.0,True,1.0742153736133109,0.004022244854210476
15,2100,0.2583150267601013,0.023456931114196777,0.007558964658528566,0.3649635910987854,0.1195274218916893,0.8371862173080444,0.2201654464006424,2.375899076461792,True,0.022296302020549774,0.0010775584960356355,0.8415040969848633,0.0009225157555192709,912.1839837967783,9.881472099692637,10.0,True,1.0887957398916115,0.003585421644225186
15,2150,-0.41434088349342346,-0.07062677294015884,-0.1307043880224228,0.3379778265953064,-0.10168129205703735,1.1983352899551392,0.19095014035701752,2.1529111862182617,True,0.02003321424126625,0.01163971982896328,5.4189558029174805,0.0010634642094373703,5095.569512192986,9.893324889723374,10.0,True,1.1279425824215208,0.0036890088973769307
15,2200,0.5252670645713806,0.032311249524354935,-0.0747779980301857,0.565068244934082,-0.4637322425842285,0.27922263741493225,0.022243984043598175,0.49584224820137024,False,0.024668622761964798,0.03544703871011734,0.05297581106424332,0.00014567207836080343,363.6648262341106,9.903992400751036,10.0,True,1.0056002504471797,0.0029866866889070934
16,2250,0.03984368219971657,-0.006482427008450031,-0.019239086657762527,-0.004479986149817705,0.44514748454093933,11.361968040466309,0.080897256731987,11.435165405273438,True,0.02821655571460724,0.010338982567191124,7.804984092712402,0.0010592446196824312,7368.443462146062,9.913593160675934,10.0,True,1.0587628615833178,0.005650079139934861
16,2300,0.9689128398895264,-0.037503499537706375,-0.02166961133480072,0.9207351207733154,-0.4356568455696106,0.7876707315444946,0.0653526559472084,2.0379199981689453,True,0.09272690117359161,0.03800194337964058,0.05773329362273216,0.00018535240087658167,311.47853143361397,9.922233844608341,10.0,True,1.0139334118227412,0.010600227117673531
17,2350,-0.7318834662437439,-0.010688675567507744,-0.02403724566102028,0.5986579656600952,0.497860312461853,2.3892359733581543,0.011275481432676315,2.3947529792785645,True,0.009701123461127281,0.000866325106471777,3.299866199493408,3.502894105622545e-05,94203.99532480146,9.930010460147507,10.0,True,0.9011885461471617,0.007119371492647237
17,2400,-0.06002788990736008,0.0013686028541997075,-0.0098014697432518,0.1292722374200821,-0.036847956478595734,0.995629072189331,0.4631948471069336,4.715328693389893,True,0.010704031214118004,0.028157103806734085,0.45272523164749146,0.011544073931872845,39.21711124852818,9.937009414132756,10.0,True,0.8780636650440354,0.005851023012360146
17,2450,-0.5611318945884705,0.012919181026518345,-0.13422252237796783,0.33240073919296265,0.17572642862796783,1.4515713453292847,0.26522520184516907,3.0111875534057617,True,0.2149454653263092,0.4609127640724182,4.601129531860352,0.0029406955000013113,1564.639906395715,9.943308472719481,10.0,True,0.9352424588762202,0.004733666669299226
18,2500,-0.046223267912864685,0.03622594475746155,-0.03962469846010208,-0.05156265199184418,-0.019713260233402252,0.2290542870759964,0.004426382947713137,0.45145702362060547,False,0.07128655165433884,0.5486737489700317,0.08930418640375137,1.3895084521209355e-05,6427.034414035994,9.948977625447533,10.0,True,0.9297021014607629,0.003581971215112555
18,2550,-0.4427168071269989,0.0004951264709234238,-0.12237776070833206,-0.7121345400810242,0.15983396768569946,1.893739938735962,0.4720388650894165,4.957099914550781,True,0.2402208000421524,0.08684071898460388,3.9023525714874268,0.007347866892814636,531.0864538528149,9.95407986290278,10.0,True,0.929996273631983,0.003392593072254798
18,2600,0.4985523521900177,-0.053288139402866364,-0.04425153508782387,0.439535528421402,-0.5580369830131531,0.2648099660873413,0.14585818350315094,1.471886396408081,True,0.008352302946150303,0.006823441945016384,0.04733378067612648,0.0024606650695204735,19.23617369240371,9.958671876612502,10.0,True,0.7803390590278905,0.004481264533455906
19,2650,0.1379920393228531,0.030577173456549644,-0.036251574754714966,0.05548588186502457,-0.6474825739860535,0.3771715462207794,0.18877853453159332,1.9226338863372803,True,0.014201213605701923,0.003789692185819149,0.09657567739486694,0.004086294677108526,23.634046251212645,9.962804688951252,10.0,True,0.8360385622170867,0.005771014376747876
19,2700,-0.8692286014556885,-0.01990150474011898,-0.01885898970067501,0.8222315907478333,0.17482301592826843,1.3277854919433594,0.014175012707710266,1.5627332925796509,True,0.08683700114488602,0.24698609113693237,2.4639101028442383,6.7317538196221e-05,36601.31028057343,9.966524220056128,10.0,True,0.8219661598441411,0.004116977964299977
19,2750,0.4046015441417694,-0.049886010587215424,-0.008543410338461399,0.3834597170352936,0.2225460410118103,1.5440963506698608,0.016701428219676018,1.7566214799880981,True,0.05282042175531387,0.04122425615787506,0.39845237135887146,8.684958447702229e-05,4587.844302977519,9.969871798050516,10.0,True,0.9294549397283737,0.0033216559284473114
20,2800,0.08176005631685257,-0.07197746634483337,-0.002375804353505373,0.6258500218391418,0.13208241760730743,0.6712837219238281,0.26503464579582214,2.7304539680480957,True,0.004215771798044443,0.02731926739215851,0.8306325078010559,0.004898007493466139,169.58579767570916,9.972884618245464,10.0,True,1.0331005383374867,0.0027564616325427348
20,2850,0.4646552503108978,0.006375267636030912,-0.07595507055521011,-0.4994690418243408,-0.5833070874214172,0.4022531807422638,0.02739630453288555,0.44392916560173035,False,0.0041009122505784035,0.005187156610190868,0.6422023177146912,0.00032739847665652633,1961.5311722675651,9.975596156420918,10.0,True,0.9329235002752229,0.0026862889402941657
21,2900,0.179822638630867,0.011282235383987427,-0.04944200813770294,0.12286354601383209,0.44716230034828186,0.5627162456512451,0.003837123978883028,0.6507169008255005,False,0.025912735611200333,0.0045830262824893,1.5712037086486816,1.5465953765669838e-05,101591.12929306188,9.978036540778827,10.0,True,0.9173980969838215,0.002615397407483415
21,2950,0.4315151572227478,-0.03960716351866722,-0.02523009292781353,0.1055496484041214,-0.28303155303001404,0.4102114737033844,0.2477039396762848,2.5050957202911377,True,0.008338205516338348,0.02019360288977623,0.04994785040616989,0.0028315456584095955,17.639782801250778,9.980232886700945,10.0,True,0.7324409077446679,0.0038647607225677106
21,3000,-0.5909224152565002,0.020733632147312164,-0.018180040642619133,0.5514191389083862,0.025946730747818947,1.4146671295166016,0.44285425543785095,4.7031402587890625,True,0.008144483901560307,0.023165149614214897,0.5452033281326294,0.005163088906556368,105.59634707051062,9.98220959803085,10.0,True,0.8147182055656719,0.004273020492230262
22,3050,-0.019696755334734917,0.014192900620400906,-0.022507907822728157,-0.041562967002391815,-0.34122973680496216,0.28689494729042053,0.014758460223674774,0.30327287316322327,False,0.011805839836597443,0.0032796186860650778,0.07043741643428802,0.0001287324703298509,547.1612271077095,9.983988638227766,10.0,True,0.9336272587329746,0.0034018582856811743
22,3100,0.10297805070877075,-0.005247151013463736,-0.01967642456293106,0.0611070953309536,0.4881640374660492,0.8208146691322327,0.011189169250428677,0.8943217992782593,False,0.021087130531668663,0.019928650930523872,0.29209524393081665,0.00010524981189519167,2775.2566837999357,9.985589774404989,10.0,True,0.9888719100398594,0.002796134610463617
22,3150,0.1284552365541458,-0.02013171650469303,-0.025880856439471245,-0.0540863499045372,-0.06934813410043716,0.49209919571876526,0.053892139345407486,0.7326056957244873,False,0.01611350290477276,0.0064716460183262825,0.07348429411649704,0.00044878164771944284,163.7417539017459,9.98703079696449,10.0,True,0.8848042359742601,0.003404580542129641
23,3200,0.47269317507743835,0.013657946139574051,-0.03490505367517471,-0.3613392412662506,-0.058624934405088425,0.9372695088386536,0.17222103476524353,1.9552732706069946,True,0.0021230110432952642,0.017712010070681572,0.23804669082164764,0.0028109969571232796,84.68407986654672,9.98832771726804,10.0,True,0.8667078190406877,0.003100034665205988
23,3250,0.7243969440460205,-0.001222252962179482,-0.06295640766620636,-0.6473658680915833,-0.4344143569469452,0.4081059396266937,0.025993749499320984,0.48130691051483154,False,0.09178397804498672,0.08946751058101654,0.21220512688159943,0.0003349157050251961,633.6075725849732,9.989494945541237,10.0,True,0.8678838651574384,0.005477407433437817
23,3300,-0.4593507945537567,0.07504704594612122,-0.015040423721075058,-0.40079736709594727,0.0510728545486927,0.2397633194923401,0.2995682954788208,3.0464484691619873,True,0.09088709205389023,0.022151587530970573,0.12061797082424164,0.00927424244582653,13.005695239131958,9.990545450987113,10.0,True,1.0210248062167147,0.004455975964906818
24,3350,-0.6515849828720093,-0.043873053044080734,-0.10989289730787277,0.33134475350379944,0.18762119114398956,0.7912477254867554,0.0665949210524559,0.9818286895751953,False,0.02286294475197792,0.005594469606876373,0.873502254486084,0.0006123025086708367,1426.5861108135093,9.991490905888403,10.0,True,0.9214924039986611,0.004769858803137897
24,3400,0.7568070292472839,0.004374704789370298,-0.06830000877380371,0.39590585231781006,-0.486512154340744,0.17794276773929596,0.3803666830062866,3.8103606700897217,True,0.013606861233711243,0.046299856156110764,0.03100248984992504,0.0027916093822568655,11.105597382991027,9.992341815299563,10.0,True,0.9907879035875481,0.004072036866898229
24,3450,0.6658754348754883,-0.026102954521775246,-0.12784229218959808,0.6599910855293274,-0.0945768877863884,0.10827016830444336,0.019467705860733986,0.27832794189453125,False,0.029055889695882797,0.0004646477464120835,0.0632312223315239,0.0003248057037126273,194.67399004627052,9.993107633769606,10.0,True,1.1493733688659873,0.0033767591667302663
25,3500,0.44602319598197937,0.017470993101596832,-0.05605705827474594,-0.23607631027698517,0.2185942381620407,1.5328795909881592,0.09874168783426285,1.8605940341949463,True,0.011280269362032413,0.006135160569101572,0.11795104295015335,0.0010708586778491735,110.14622693916883,9.993796870392645,10.0,True,1.069135289118458,0.0038852297465522445
25,3550,0.5612936019897461,0.03257529437541962,-0.010829895734786987,0.37918150424957275,0.26965898275375366,0.6406672596931458,0.29883870482444763,3.1628379821777344,True,0.05940108746290207,0.032354068011045456,0.048595815896987915,0.0017104335129261017,28.411403033055205,9.99441718335338,10.0,True,0.9406988364787385,0.004315225603261129
26,3600,0.4901980459690094,-0.01787305809557438,-0.03850147873163223,0.49988576769828796,0.2539397180080414,0.9241614937782288,2.1742920875549316,21.724454879760742,True,0.01359807513654232,0.03399891406297684,0.3156976103782654,0.07731060683727264,4.083496732120627,9.994975465018044,10.0,True,0.8572976444840444,0.004368548568972377
26,3650,-0.6181513667106628,-0.04103032499551773,-0.10131047666072845,0.4735254645347595,0.16423723101615906,1.2471383810043335,0.36420658230781555,3.811760663986206,True,0.0392899364233017,0.058573633432388306,2.1643357276916504,0.012577613815665245,172.0784052851106,9.99547791851624,10.0,True,0.9647308354294041,0.0053580244994627275
26,3700,-0.19597135484218597,-0.010286671109497547,-0.07017907500267029,-0.29491138458251953,-0.34460246562957764,0.272853821516037,0.11810191720724106,1.2111691236495972,True,0.0036598965525627136,0.036372289061546326,0.0940619707107544,0.0005624017212539911,167.25050289857532,9.995930126664616,10.0,True,0.9214253374007396,0.0045454638102645955
27,3750,-0.8542852997779846,-0.009911267086863518,-0.02522421069443226,-0.5286678075790405,0.35355040431022644,1.6956950426101685,0.021497150883078575,1.5861351490020752,True,0.040748629719018936,0.009351457469165325,4.23383903503418,6.169248081278056e-05,68628.1209517688,9.996337113998155,10.0,True,0.9430671917569067,0.0038692546280212044
27,3800,0.5626310110092163,-0.045450609177351,-0.058004800230264664,0.432926744222641,0.10234662890434265,0.6980100274085999,0.1909567415714264,2.069284200668335,True,0.05972600728273392,0.019897785037755966,0.16981647908687592,0.005155976861715317,32.93584972186638,9.99670340259834,10.0,True,0.8082019382469608,0.005344859748681871
27,3850,-0.536081850528717,-0.03890693560242653,-0.0799918845295906,-0.14701221883296967,0.29651227593421936,0.342888742685318,0.11283350735902786,1.2077022790908813,True,0.06429795920848846,0.026996981352567673,1.090311050415039,0.0031979293562471867,340.9428192292946,9.997033062338506,10.0,True,0.8285305822284987,0.004596840000340443
28,3900,-0.3700680136680603,-0.12146706879138947,0.004228438250720501,0.28328242897987366,-0.30738595128059387,0.6099943518638611,0.05451019108295441,0.7604628801345825,False,0.0291883647441864,0.0023098946548998356,0.21773800253868103,0.000398967502405867,545.7537298794266,9.997329756104655,10.0,True,0.9300682636990374,0.004078446289519331
28,3950,0.4988414943218231,-0.03431050851941109,-0.042914509773254395,-0.4117337167263031,-0.011937735602259636,0.3269974887371063,0.028054997324943542,0.45733216404914856,False,0.03405977785587311,0.014408944174647331,0.040609210729599,0.000167760401382111,242.0667237025896,9.99759678049419,10.0,True,0.8603980918161619,0.004452983035273263
28,4000,0.20272880792617798,-0.059526070952415466,-0.09187904000282288,0.45259955525398254,-0.00553881237283349,1.3439490795135498,0.0935434103012085,1.6647075414657593,True,0.004667177796363831,0.025625677779316902,2.655994415283203,0.0005700055626221001,4659.593852146428,9.997837102444771,10.0,True,1.1257187497555377,0.0034703172552941366
29,4050,-0.15285244584083557,0.036690495908260345,-0.14248129725456238,0.24655359983444214,0.24044084548950195,0.07264779508113861,0.3325219452381134,3.332130193710327,True,0.034091636538505554,0.007808207534253597,0.09145371615886688,0.0035838347394019365,25.51839658045407,9.998053392200294,10.0,True,1.2307460320554338,0.0031564013625119355
29,4100,-0.04749614745378494,-0.025154519826173782,-0.01491459459066391,0.0686766728758812,0.1002267450094223,0.41715583205223083,0.026272321119904518,0.4973011910915375,False,0.010847555473446846,0.008824781514704227,0.39774325489997864,0.00010478404146851972,3795.8380811210905,9.998248052980266,10.0,True,0.9532200191179215,0.003293891966453775
30,4150,0.3509563207626343,0.04145585745573044,-0.029890676960349083,-0.2825354039669037,0.13606755435466766,0.47357815504074097,0.06547294557094574,0.8564110994338989,False,0.025838864967226982,0.032391153275966644,0.033324386924505234,0.0005972958751954138,55.79209284444278,9.99842324768224,10.0,True,0.7827187304279257,0.0032326706617920066
30,4200,-0.172415092587471,0.014747115783393383,-0.033631619065999985,0.09902820736169815,0.0009173077414743602,0.48055410385131836,0.6206474304199219,6.311291217803955,True,0.06639710813760757,0.05082014203071594,0.05520793795585632,0.00938767846673727,5.880893572513258,9.998580922914016,10.0,True,0.7382520208635602,0.003147950587231343
30,4250,0.10039076209068298,-0.03764262795448303,0.04729607701301575,0.26074889302253723,-0.41477811336517334,0.5139374136924744,0.09668868780136108,1.100953221321106,True,0.004780496004968882,0.020338185131549835,0.22026412189006805,0.0004260023997630924,517.0490166547439,9.998722830622615,10.0,True,0.7236777384711681,0.002424767793385084
