epoch,global_step,cos_grad_data_no_slip,cos_grad_data_momentum,cos_grad_data_continuity,cos_grad_data_inlet_bc,cos_grad_data_rcr_bc,grad_norm_data,grad_norm_physics,gradient_norm,gradient_clip_flag,no_slip_raw,inlet_bc_raw,data_total,pde_total,loss_ratio_raw,lambda_phy,lambda_target,lambda_clamped_high,ema_data,ema_physics
2963,408900,0.7859818339347839,0.0,0.0,0.5042885541915894,-0.2201775759458542,0.9534581303596497,0.0,1.1444655656814575,True,0.01743488945066929,0.0003459669533185661,0.11764778196811676,0.0,117647781968.11676,0.0,0.0,False,0.37784473289632337,0.0
2963,408950,-0.3795658349990845,0.0,0.0,0.3704679310321808,0.00154048390686512,0.43994686007499695,0.0,0.5231946706771851,False,0.07798033952713013,0.00357569707557559,0.027794523164629936,0.0,27794523164.629936,0.0,0.0,False,0.3838149306137853,0.0
2963,409000,-0.3516547977924347,0.0,0.0,0.028228547424077988,0.046519700437784195,0.6262357234954834,0.0,0.6110000014305115,False,0.006778849754482508,0.0006164491642266512,0.16099269688129425,0.0,160992696881.29425,0.0,0.0,False,0.33922600274338516,0.0
2964,409050,-0.4793734848499298,0.0,0.0,-0.18225614726543427,0.11648351699113846,1.3276891708374023,0.0,1.2360121011734009,True,0.02167794108390808,0.0012109827948734164,1.0018670558929443,0.0,1001867055892.9443,0.0,0.0,False,0.3663807132639059,0.0
2964,409100,-0.3273337781429291,0.0,0.0,0.27803587913513184,-0.2409181296825409,0.9386013746261597,0.0,0.9038850665092468,False,0.04091332480311394,0.0005464559071697295,0.08655812591314316,0.0,86558125913.14316,0.0,0.0,False,0.45248154605157104,0.0
2964,409150,-0.43145400285720825,0.0,0.0,0.31438082456588745,-0.262206107378006,2.0249826908111572,0.0,1.9438440799713135,True,0.03511284291744232,0.0004964428953826427,0.8239254951477051,0.0,823925495147.7051,0.0,0.0,False,0.4299769545359816,0.0
2965,409200,-0.4469347298145294,0.0,0.0,-0.08993825316429138,0.020617950707674026,1.4833083152770996,0.0,1.3889098167419434,True,0.2607221007347107,0.007744022645056248,0.6450379490852356,0.0,645037949085.2356,0.0,0.0,False,0.42117706090367435,0.0
2965,409250,-0.35922738909721375,0.0,0.0,0.2345566302537918,-0.0091597530990839,0.4252796769142151,0.0,1.1729779243469238,True,0.46472907066345215,0.04687201604247093,0.0384996123611927,0.0,38499612361.1927,0.0,0.0,False,0.445109371868602,0.0
2965,409300,-0.7769598960876465,0.0,0.0,-0.28558242321014404,-0.08971428871154785,7.062980651855469,0.0,6.511009693145752,True,0.20316649973392487,0.010633282363414764,2.586493968963623,0.0,2586493968963.623,0.0,0.0,False,0.42999113552451435,0.0
2966,409350,0.3607407212257385,0.0,0.0,0.3741292357444763,0.013085676357150078,0.3667072355747223,0.0,0.43043625354766846,False,0.0053475042805075645,0.0008235601126216352,0.03575385734438896,0.0,35753857344.38896,0.0,0.0,False,0.44083333929682705,0.0
2966,409400,-0.28037580847740173,0.0,0.0,0.153534933924675,0.12229852378368378,0.1899212747812271,0.0,0.3813001811504364,False,0.008058888837695122,0.0022932991851121187,0.03513771668076515,0.0,35137716680.76515,0.0,0.0,False,0.4791181064011641,0.0
2967,409450,-0.6088781952857971,0.0,0.0,0.2031191885471344,-0.002369464375078678,1.0097554922103882,0.0,0.9093645215034485,False,0.053320422768592834,0.0052916519343853,0.2934092581272125,0.0,293409258127.2125,0.0,0.0,False,0.40572895803359904,0.0
2967,409500,-0.31164389848709106,0.0,0.0,-0.02852563001215458,0.1115712970495224,0.26749783754348755,0.0,0.8200012445449829,False,0.3358745574951172,0.003025340847671032,0.046279534697532654,0.0,46279534697.53265,0.0,0.0,False,0.4345259496866446,0.0
2967,409550,0.06489844620227814,0.0,0.0,-0.05043546482920647,-0.09399619698524475,0.30913448333740234,0.0,0.3166002333164215,False,0.006565582472831011,0.0016942499205470085,0.1127249002456665,0.0,112724900245.6665,0.0,0.0,False,0.44121356488902175,0.0
2968,409600,0.46165114641189575,0.0,0.0,-0.06862188875675201,0.03358341008424759,0.23452213406562805,0.0,0.31565287709236145,False,0.006212060805410147,0.0006480665178969502,0.008122935891151428,0.0,8122935891.151428,0.0,0.0,False,0.3987707932209985,0.0
2968,409650,-0.10396064817905426,0.0,0.0,0.053944412618875504,0.12509365379810333,0.3968094289302826,0.0,0.4944063127040863,False,0.01674109511077404,0.0015401103300973773,0.06533520668745041,0.0,65335206687.45041,0.0,0.0,False,0.36962245081927847,0.0
2968,409700,0.6071053743362427,0.0,0.0,0.3941602408885956,-0.04899963364005089,0.6288931965827942,0.0,1.206178069114685,True,0.01978623867034912,0.009931374341249466,0.1316204071044922,0.0,131620407104.49219,0.0,0.0,False,0.3189098613045214,0.0
2969,409750,0.09993239492177963,0.0,0.0,0.2778566777706146,-0.018533382564783096,0.312133252620697,0.0,0.526667594909668,False,0.013813886791467667,0.0025909303221851587,0.013290454633533955,0.0,13290454633.533955,0.0,0.0,False,0.34656643309325896,0.0
2969,409800,0.7034788131713867,0.0,0.0,0.3543018102645874,0.33272022008895874,1.0511915683746338,0.0,1.4897977113723755,True,0.014750120230019093,0.005924920551478863,0.32247549295425415,0.0,322475492954.25415,0.0,0.0,False,0.35598311692630147,0.0
2969,409850,-0.5633122324943542,0.0,0.0,0.0023355900775641203,0.124430350959301,0.41555458307266235,0.0,0.4844638705253601,False,0.14194999635219574,0.0058877370320260525,0.06214713305234909,0.0,62147133052.34909,0.0,0.0,False,0.37318538714541616,0.0
2970,409900,-0.7618054747581482,0.0,0.0,0.3403206765651703,-0.10723413527011871,0.5673252940177917,0.0,0.6012689471244812,False,0.005128467455506325,0.0019877494778484106,0.05407344177365303,0.0,54073441773.65303,0.0,0.0,False,0.32856763381962256,0.0
2970,409950,0.457559198141098,0.0,0.0,0.23497074842453003,0.007729616016149521,0.46439021825790405,0.0,1.75894296169281,True,0.35008978843688965,0.0192976426333189,0.03229168802499771,0.0,32291688024.99771,0.0,0.0,False,0.3453043416656696,0.0
2971,410000,-0.27729347348213196,0.0,0.0,0.09369303286075592,0.015736427158117294,0.4540719985961914,0.0,0.49885961413383484,False,0.018572431057691574,0.005993039812892675,0.02660825103521347,0.0,26608251035.21347,0.0,0.0,False,0.3860179558665674,0.0
2971,410050,0.012156716547906399,0.0,0.0,-0.16361713409423828,-0.028157077729701996,0.3180466294288635,0.0,0.3546023368835449,False,0.0172507856041193,0.0009190498385578394,0.08318370580673218,0.0,83183705806.73218,0.0,0.0,False,0.4309457671650046,0.0
2971,410100,-0.478980153799057,0.0,0.0,-0.2233860045671463,0.22261099517345428,0.42624157667160034,0.0,2.201906204223633,True,0.3837774097919464,0.0371578186750412,0.055618274956941605,0.0,55618274956.941605,0.0,0.0,False,0.4611633966370376,0.0
2972,410150,0.2983744442462921,0.0,0.0,-0.035248517990112305,-0.10249510407447815,0.3974485695362091,0.0,0.44475844502449036,False,0.012385980226099491,0.0014550142223015428,0.059478968381881714,0.0,59478968381.881714,0.0,0.0,False,0.41295160238410084,0.0
2972,410200,0.6685014367103577,0.0,0.0,-0.2558552622795105,0.06503213942050934,0.8932900428771973,0.0,0.9756676554679871,False,0.030247323215007782,0.006067414302378893,0.04410203918814659,0.0,44102039188.14659,0.0,0.0,False,0.38649264115568843,0.0
2972,410250,0.6601613163948059,0.0,0.0,0.39776796102523804,-0.07817037403583527,0.46555963158607483,0.0,0.9717020392417908,False,0.013553434982895851,0.005122979171574116,0.015728749334812164,0.0,15728749334.812164,0.0,0.0,False,0.3937190572058137,0.0
2973,410300,0.21216674149036407,0.0,0.0,0.3313902020454407,0.08851165324449539,0.28800663352012634,0.0,0.7685448527336121,False,0.21905343234539032,0.007391117978841066,0.04163360223174095,0.0,41633602231.74095,0.0,0.0,False,0.4756349224734085,0.0
2973,410350,-0.5599754452705383,0.0,0.0,0.5195471048355103,-0.17207172513008118,0.3458110988140106,0.0,0.4125972092151642,False,0.010051773861050606,0.0018534630071371794,0.045463867485523224,0.0,45463867485.523224,0.0,0.0,False,0.45014281575564336,0.0
2973,410400,-0.289075642824173,0.0,0.0,0.16576772928237915,-0.08192110806703568,0.3374002277851105,0.0,0.34248244762420654,False,0.02127426490187645,0.00012112535478081554,0.05119587481021881,0.0,51195874810.21881,0.0,0.0,False,0.41683749191273745,0.0
2974,410450,-0.28952234983444214,0.0,0.0,0.2472287118434906,0.007097343448549509,0.2651228606700897,0.0,0.36578378081321716,False,0.07359955459833145,0.0037308784667402506,0.027182821184396744,0.0,27182821184.396744,0.0,0.0,False,0.39018093339601456,0.0
2974,410500,-0.3548195958137512,0.0,0.0,0.029487647116184235,-0.04679158329963684,0.43773359060287476,0.0,2.9610002040863037,True,0.2280489057302475,0.0720769613981247,0.03433232381939888,0.0,34332323819.39888,0.0,0.0,False,0.3548686161366072,0.0
2974,410550,-0.4062482714653015,0.0,0.0,0.27817490696907043,0.05929158255457878,0.7253828644752502,0.0,1.1970412731170654,True,0.49775949120521545,0.020056789740920067,0.06124500557780266,0.0,61245005577.80266,0.0,0.0,False,0.3362049172204987,0.0
2975,410600,-0.30174654722213745,0.0,0.0,0.24923498928546906,0.057414326816797256,0.35613277554512024,0.0,0.49917805194854736,False,0.13301320374011993,0.0062104868702590466,0.05003591254353523,0.0,50035912543.53523,0.0,0.0,False,0.31571467961972327,0.0
2975,410650,-0.730150580406189,0.0,0.0,0.5386930108070374,0.2179674208164215,0.4433509111404419,0.0,0.5482348203659058,False,0.01271023415029049,0.002356152981519699,0.039181821048259735,0.0,39181821048.259735,0.0,0.0,False,0.3824435350693972,0.0
2976,410700,0.37476256489753723,0.0,0.0,0.10665101557970047,-0.04666190221905708,1.0326226949691772,0.0,1.0830336809158325,True,0.015891939401626587,0.0003828364424407482,0.3874017894268036,0.0,387401789426.8036,0.0,0.0,False,0.3500404245476962,0.0
2976,410750,-0.4340841770172119,0.0,0.0,0.29867076873779297,0.03629627451300621,0.37566256523132324,0.0,0.6777141690254211,False,0.21065062284469604,0.006884614005684853,0.02867376245558262,0.0,28673762455.58262,0.0,0.0,False,0.4045279640020429,0.0
2976,410800,0.391222208738327,0.0,0.0,0.08745527267456055,0.16844779253005981,0.3430180549621582,0.0,0.41591954231262207,False,0.008854558691382408,0.0008932888158597052,0.026162460446357727,0.0,26162460446.357727,0.0,0.0,False,0.3615930373421787,0.0
2977,410850,-0.4759587347507477,0.0,0.0,0.43433186411857605,0.06620478630065918,0.7512354850769043,0.0,1.1057028770446777,True,0.6911319494247437,0.007782584056258202,0.10143191367387772,0.0,101431913673.87772,0.0,0.0,False,0.29973460380180106,0.0
2977,410900,-0.7971291542053223,0.0,0.0,-0.410344660282135,-0.19787931442260742,1.5409237146377563,0.0,1.3164626359939575,True,0.015188217163085938,0.002681981772184372,0.3895390033721924,0.0,389539003372.1924,0.0,0.0,False,0.2797161918893339,0.0
2977,410950,0.257146954536438,0.0,0.0,-0.09086950868368149,-0.1279298961162567,0.33951714634895325,0.0,1.0078893899917603,True,0.384544312953949,0.0170151237398386,0.04833626002073288,0.0,48336260020.73288,0.0,0.0,False,0.35879407369181276,0.0
2978,411000,-0.11589045822620392,0.0,0.0,0.16662198305130005,-0.059260331094264984,0.40310317277908325,0.0,0.4089605212211609,False,0.007505916059017181,0.00011861079838126898,0.08971422910690308,0.0,89714229106.90308,0.0,0.0,False,0.35801793505314744,0.0
2978,411050,0.6364756226539612,0.0,0.0,0.23803338408470154,0.03827989846467972,0.4323030710220337,0.0,0.5396000742912292,False,0.012249305844306946,0.0007555668125860393,0.0340309701859951,0.0,34030970185.995102,0.0,0.0,False,0.40273194477392943,0.0
2978,411100,0.04206603765487671,0.0,0.0,0.34248751401901245,-0.1139451339840889,0.6390049457550049,0.0,0.7598080039024353,False,0.0071565741673111916,0.004718875512480736,0.22178727388381958,0.0,221787273883.81958,0.0,0.0,False,0.38188512610599895,0.0
2979,411150,-0.22570106387138367,0.0,0.0,0.10927314311265945,-0.020278267562389374,3.231894016265869,0.0,3.2069180011749268,True,0.014030486345291138,0.000260772998444736,1.097863793373108,0.0,1097863793373.1079,0.0,0.0,False,0.369397051631778,0.0
2979,411200,0.24077129364013672,0.0,0.0,-0.06896479427814484,0.08595646172761917,0.5055686831474304,0.0,0.5887550115585327,False,0.01033780723810196,0.0007506306865252554,0.02252253144979477,0.0,22522531449.79477,0.0,0.0,False,0.3919961469733634,0.0
2980,411250,-0.132161945104599,0.0,0.0,-0.16874434053897858,-0.1842539757490158,1.3990827798843384,0.0,1.6617556810379028,True,0.1432337462902069,0.008349303156137466,0.4176958501338959,0.0,417695850133.8959,0.0,0.0,False,0.4930431070762708,0.0
2980,411300,-0.27795448899269104,0.0,0.0,0.19810427725315094,0.12487422674894333,1.6128888130187988,0.0,1.6053460836410522,True,0.009270459413528442,0.00040421803714707494,0.37237122654914856,0.0,372371226549.14856,0.0,0.0,False,0.3944274528257674,0.0
2980,411350,-0.2206200808286667,0.0,0.0,0.055472634732723236,0.0710211768746376,0.39301055669784546,0.0,1.2681066989898682,True,1.162609338760376,0.019210554659366608,0.09589837491512299,0.0,95898374915.12299,0.0,0.0,False,0.4067718624593325,0.0
2981,411400,0.015559150837361813,0.0,0.0,0.2486088126897812,-0.043007031083106995,0.404652863740921,0.0,0.8825786709785461,False,0.11160408705472946,0.001339816371910274,0.09854735434055328,0.0,98547354340.55328,0.0,0.0,False,0.3666891276929423,0.0
2981,411450,0.47947487235069275,0.0,0.0,0.25503304600715637,0.07186474651098251,0.620860755443573,0.0,0.8154914975166321,False,0.005969371646642685,0.004610372241586447,0.012514634989202023,0.0,12514634989.202023,0.0,0.0,False,0.4263741123067796,0.0
2981,411500,-0.6614080667495728,0.0,0.0,0.29037436842918396,-0.34309011697769165,3.6124625205993652,0.0,3.52266001701355,True,0.018747102469205856,0.002047817688435316,1.9029018878936768,0.0,1902901887893.6768,0.0,0.0,False,0.5432439009267571,0.0
2982,411550,-0.2055235654115677,0.0,0.0,0.05752188712358475,0.14261747896671295,1.7432990074157715,0.0,1.827401876449585,True,0.4905914068222046,0.005109128542244434,1.1479887962341309,0.0,1147988796234.1309,0.0,0.0,False,0.47890722292909177,0.0
2982,411600,-0.4557170867919922,0.0,0.0,0.3116801083087921,0.07195427268743515,1.5952532291412354,0.0,1.9538142681121826,True,0.3861818313598633,0.020541174337267876,0.610389232635498,0.0,610389232635.498,0.0,0.0,False,0.41936287268243366,0.0
2982,411650,-0.2375544160604477,0.0,0.0,-0.25970658659935,0.05014520883560181,1.966480016708374,0.0,1.9147615432739258,True,0.011235468089580536,0.0019001258770003915,0.7218373417854309,0.0,721837341785.4309,0.0,0.0,False,0.4028763508087024,0.0
2983,411700,0.03931856155395508,0.0,0.0,0.033916037529706955,-0.06030256301164627,0.4283182919025421,0.0,0.4748809337615967,False,0.011526629328727722,0.0018646754324436188,0.024684591218829155,0.0,24684591218.829155,0.0,0.0,False,0.40071427561525375,0.0
2983,411750,-0.06514081358909607,0.0,0.0,-0.18509653210639954,-0.028470506891608238,0.3941633701324463,0.0,1.0833662748336792,True,0.2617865800857544,0.013437516056001186,0.0965285450220108,0.0,96528545022.0108,0.0,0.0,False,0.4075135147747091,0.0
2984,411800,-0.21181829273700714,0.0,0.0,-0.20543509721755981,-0.10526879131793976,1.0720276832580566,0.0,1.2674156427383423,True,0.20021601021289825,0.004583876114338636,0.09415483474731445,0.0,94154834747.31445,0.0,0.0,False,0.401840486838568,0.0
2984,411850,-0.35392501950263977,0.0,0.0,-0.17474785447120667,0.09262345731258392,1.128977656364441,0.0,1.0909268856048584,True,0.01190122775733471,0.0011242672335356474,0.34040307998657227,0.0,340403079986.57227,0.0,0.0,False,0.3569399900419818,0.0
2984,411900,0.6115581393241882,0.0,0.0,-0.39147040247917175,0.07176349312067032,0.3439958095550537,0.0,0.5504899024963379,False,0.025499841198325157,5.4762007493991405e-05,0.04918330907821655,0.0,49183309078.21655,0.0,0.0,False,0.3915888503703584,0.0
2985,411950,0.061734382063150406,0.0,0.0,0.1203988566994667,0.020113572478294373,0.31493842601776123,0.0,0.4027164876461029,False,0.005114617757499218,0.0010158407967537642,0.010048257187008858,0.0,10048257187.008858,0.0,0.0,False,0.3783048411031773,0.0
2985,412000,-0.2691783607006073,0.0,0.0,0.05711182579398155,-0.02548457309603691,4.3903913497924805,0.0,4.384965419769287,True,0.004833500366657972,0.0016761524602770805,0.9491286277770996,0.0,949128627777.0996,0.0,0.0,False,0.32899038937299,0.0
2985,412050,-0.4971541464328766,0.0,0.0,0.09716562181711197,0.031448859721422195,0.41084063053131104,0.0,0.9896864891052246,False,0.33817726373672485,0.010741697624325752,0.03379045054316521,0.0,33790450543.165207,0.0,0.0,False,0.3831131656447657,0.0
2986,412100,-0.32425829768180847,0.0,0.0,-0.362118124961853,0.35376718640327454,0.3237641155719757,0.0,0.30688005685806274,False,0.014639600180089474,0.0005233583506196737,0.06768126040697098,0.0,67681260406.97098,0.0,0.0,False,0.3482547162112129,0.0
2986,412150,0.11569415032863617,0.0,0.0,-0.24144631624221802,0.06568686664104462,4.90847635269165,0.0,4.902675628662109,True,0.0075570931658148766,0.0005638218717649579,3.537658929824829,0.0,3537658929824.829,0.0,0.0,False,0.3617499718629212,0.0
2986,412200,-0.5710563659667969,0.0,0.0,-0.08608546853065491,-0.14679189026355743,5.082076072692871,0.0,4.799779891967773,True,0.07889632135629654,0.0023690995294600725,2.1648759841918945,0.0,2164875984191.8945,0.0,0.0,False,0.46586152684522514,0.0
2987,412250,-0.27072370052337646,0.0,0.0,0.1676385998725891,-0.058631330728530884,0.9399521350860596,0.0,1.0041826963424683,True,0.008664203807711601,0.004159030504524708,0.19757433235645294,0.0,197574332356.45294,0.0,0.0,False,0.49358188063720937,0.0
2987,412300,0.5227465629577637,0.0,0.0,-0.2612625062465668,-0.006909237243235111,0.39858463406562805,0.0,0.6428431272506714,False,0.13054047524929047,0.004426643252372742,0.03778044134378433,0.0,37780441343.78433,0.0,0.0,False,0.44110657422787913,0.0
2988,412350,-0.405200332403183,0.0,0.0,-0.0723671242594719,-0.12958279252052307,0.39489609003067017,0.0,0.634199321269989,False,0.22593802213668823,0.0013739725109189749,0.020865334197878838,0.0,20865334197.878838,0.0,0.0,False,0.569602977282222,0.0
2988,412400,0.8946801424026489,0.0,0.0,0.5154290795326233,-0.2430158406496048,0.61501544713974,0.0,1.0165166854858398,True,0.03524547442793846,0.004187889862805605,0.04508685693144798,0.0,45086856931.44798,0.0,0.0,False,0.5185862197457104,0.0
2988,412450,-0.7445871233940125,0.0,0.0,0.22734110057353973,0.06688260287046432,2.1999354362487793,0.0,2.209054946899414,True,0.06253235042095184,0.01098758727312088,0.6348088383674622,0.0,634808838367.4622,0.0,0.0,False,0.4457585904797669,0.0
2989,412500,-0.7117860913276672,0.0,0.0,-0.099565789103508,-0.22889485955238342,2.6781997680664062,0.0,2.5007259845733643,True,0.043145447969436646,0.0009772134944796562,0.956000566482544,0.0,956000566482.544,0.0,0.0,False,0.4874039552867807,0.0
2989,412550,0.27806609869003296,0.0,0.0,0.23709245026111603,0.1704837530851364,0.28784599900245667,0.0,0.35832229256629944,False,0.009717432782053947,0.0019089813577011228,0.071661077439785,0.0,71661077439.785,0.0,0.0,False,0.47749852393084585,0.0
2989,412600,0.10339256376028061,0.0,0.0,0.06301397830247879,-0.04157021641731262,0.22908911108970642,0.0,0.3818502128124237,False,0.014120486564934254,0.001989088486880064,0.05338841676712036,0.0,53388416767.12036,0.0,0.0,False,0.48686896228549587,0.0
2990,412650,-0.012548963539302349,0.0,0.0,0.0807362049818039,-0.06753906607627869,0.45226600766181946,0.0,0.48017701506614685,False,0.008605662733316422,0.001887521124444902,0.1003350093960762,0.0,100335009396.0762,0.0,0.0,False,0.4560120166274435,0.0
2990,412700,0.684451699256897,0.0,0.0,0.3486011326313019,-0.057720430195331573,0.5079812407493591,0.0,0.6331694722175598,False,0.007241535000503063,0.0005972195649519563,0.05193503573536873,0.0,51935035735.36873,0.0,0.0,False,0.392639832904034,0.0
2990,412750,-0.7133349180221558,0.0,0.0,0.4658477008342743,0.15162135660648346,0.25208580493927,0.0,0.20150525867938995,False,0.013893713243305683,0.0002621251915115863,0.05144539102911949,0.0,51445391029.11949,0.0,0.0,False,0.36289187093779407,0.0
2991,412800,0.7590126395225525,0.0,0.0,0.189903125166893,0.03329341113567352,0.541003942489624,0.0,0.8205768465995789,False,0.019739406183362007,0.0010546502890065312,0.08777263760566711,0.0,87772637605.66711,0.0,0.0,False,0.3191254605346215,0.0
2991,412850,0.07670819759368896,0.0,0.0,-0.07359594106674194,-0.026419909670948982,0.5908030271530151,0.0,0.6199686527252197,False,0.019041795283555984,0.0022891205735504627,0.14857196807861328,0.0,148571968078.61328,0.0,0.0,False,0.37920497076630744,0.0
2992,412900,-0.34940358996391296,0.0,0.0,0.14202342927455902,0.11308381706476212,0.4298969507217407,0.0,0.8004729151725769,False,0.2962415814399719,0.0074585797265172005,0.05460263788700104,0.0,54602637887.00104,0.0,0.0,False,0.45378000293559156,0.0
2992,412950,0.597794234752655,0.0,0.0,0.4781530499458313,-0.17300263047218323,0.38334953784942627,0.0,0.5224836468696594,False,0.006218307185918093,0.0015385549049824476,0.053299322724342346,0.0,53299322724.34235,0.0,0.0,False,0.4357345890129922,0.0
2992,413000,-0.863158643245697,0.0,0.0,-0.31224432587623596,-0.12657850980758667,1.9040836095809937,0.0,1.1318782567977905,True,0.3755286931991577,0.015796560794115067,0.7246941924095154,0.0,724694192409.5154,0.0,0.0,False,0.3634610310810302,0.0
2993,413050,0.3371187448501587,0.0,0.0,0.20291560888290405,-0.08452456444501877,0.2333967238664627,0.0,1.5026938915252686,True,0.8300105929374695,0.008379852399230003,0.05548069253563881,0.0,55480692535.63881,0.0,0.0,False,0.34307090437694265,0.0
2993,413100,-0.08231791853904724,0.0,0.0,0.438180536031723,-0.23945538699626923,0.44565802812576294,0.0,0.5180131196975708,False,0.011614895425736904,0.0017770319245755672,0.038877662271261215,0.0,38877662271.261215,0.0,0.0,False,0.34309524209392106,0.0
2993,413150,0.46026623249053955,0.0,0.0,-0.21667362749576569,-0.033433008939027786,0.3136194348335266,0.0,0.4118689000606537,False,0.01950034499168396,0.0020972418133169413,0.022765647619962692,0.0,22765647619.962692,0.0,0.0,False,0.3857472359873837,0.0
2994,413200,0.2904360890388489,0.0,0.0,-0.24098323285579681,-0.07134749740362167,0.41708728671073914,0.0,1.5966272354125977,True,0.539679765701294,0.00144690100569278,0.025667263194918633,0.0,25667263194.918633,0.0,0.0,False,0.4624384146187328,0.0
2994,413250,-0.1761707365512848,0.0,0.0,-0.04109373316168785,0.11665899306535721,1.0065293312072754,0.0,1.0452367067337036,True,0.31807249784469604,0.004322645254433155,0.42635461688041687,0.0,426354616880.4169,0.0,0.0,False,0.4327766771225985,0.0
2994,413300,0.11067663878202438,0.0,0.0,0.21569709479808807,0.19461949169635773,0.2876279056072235,0.0,0.8329026699066162,False,0.29415133595466614,0.000770549988374114,0.020928680896759033,0.0,20928680896.759033,0.0,0.0,False,0.45915598923160533,0.0
2995,413350,0.04021443426609039,0.0,0.0,0.07541658729314804,-0.013967844657599926,0.2560803294181824,0.0,0.6349282264709473,False,0.2537539005279541,0.0028610883746296167,0.06036382541060448,0.0,60363825410.60448,0.0,0.0,False,0.4424006175075176,0.0
2995,413400,0.36733171343803406,0.0,0.0,0.4015454351902008,0.10970675945281982,0.5397473573684692,0.0,0.8689204454421997,False,0.016314569860696793,0.00468269269913435,0.017165977507829666,0.0,17165977507.829666,0.0,0.0,False,0.46903402889387696,0.0
2996,413450,0.6709896326065063,0.0,0.0,0.3767056167125702,-0.09011015295982361,0.6657419800758362,0.0,1.0108786821365356,True,0.030142316594719887,0.0041556768119335175,0.05645092949271202,0.0,56450929492.71202,0.0,0.0,False,0.4366127540708461,0.0
2996,413500,-0.13901716470718384,0.0,0.0,-0.09752747416496277,0.18107959628105164,0.27755552530288696,0.0,0.28748664259910583,False,0.00736740417778492,0.0006228191778063774,0.10458602756261826,0.0,104586027562.61826,0.0,0.0,False,0.4313994566959825,0.0
2996,413550,-0.24656932055950165,0.0,0.0,-0.213471919298172,0.03200715035200119,4.011630535125732,0.0,3.9275267124176025,True,0.07183092087507248,0.001080015441402793,1.6202659606933594,0.0,1620265960693.3594,0.0,0.0,False,0.3941631265637278,0.0
2997,413600,-0.699448823928833,0.0,0.0,-0.2557830512523651,0.15680398046970367,2.561995267868042,0.0,2.1370065212249756,True,0.2748331129550934,0.0019316705875098705,1.1444700956344604,0.0,1144470095634.4604,0.0,0.0,False,0.350257531617768,0.0
2997,413650,-0.6969114542007446,0.0,0.0,0.39238041639328003,0.06822872906923294,1.5910894870758057,0.0,1.494251012802124,True,0.03526565805077553,0.002482758369296789,0.6251983046531677,0.0,625198304653.1677,0.0,0.0,False,0.27892747659506095,0.0
2997,413700,0.5924959182739258,0.0,0.0,0.11351681500673294,-0.014096606522798538,0.8920072317123413,0.0,1.8643090724945068,True,0.46618181467056274,0.012994815595448017,0.054124973714351654,0.0,54124973714.351654,0.0,0.0,False,0.3483105971715497,0.0
2998,413750,-0.6202673316001892,0.0,0.0,-0.16082046926021576,0.18079368770122528,0.566423237323761,0.0,0.5308776497840881,False,0.02525324374437332,0.0022031909320503473,0.06391748040914536,0.0,63917480409.145355,0.0,0.0,False,0.3597643276581726,0.0
2998,413800,-0.5138404965400696,0.0,0.0,0.2741878926753998,0.13528002798557281,3.3434841632843018,0.0,3.2934796810150146,True,0.03732435405254364,0.0030967197380959988,1.881788969039917,0.0,1881788969039.917,0.0,0.0,False,0.36972331992802265,0.0
2998,413850,0.6921229362487793,0.0,0.0,0.21348953247070312,0.2063031941652298,0.7375158071517944,0.0,1.260440707206726,True,0.18463805317878723,0.001578938914462924,0.05425303429365158,0.0,54253034293.65158,0.0,0.0,False,0.3709931009784322,0.0
2999,413900,-0.5032921433448792,0.0,0.0,-0.13953012228012085,-0.053019557148218155,0.237130805850029,0.0,0.22087284922599792,False,0.006439813878387213,0.00028443970950320363,0.017297977581620216,0.0,17297977581.620216,0.0,0.0,False,0.4066206508896708,0.0
2999,413950,-0.4103124141693115,0.0,0.0,-0.08487527072429657,-0.0758824273943901,0.6913899779319763,0.0,0.6637642979621887,False,0.00802682340145111,0.0011896758805960417,0.32406505942344666,0.0,324065059423.44666,0.0,0.0,False,0.38269861476510064,0.0
2999,414000,-0.8674464225769043,0.0,0.0,-0.0844859704375267,-0.18768508732318878,12.464752197265625,0.0,11.59860897064209,True,0.39156538248062134,0.007596887182444334,6.287485122680664,0.0,6287485122680.664,0.0,0.0,False,0.45827960960397296,0.0
3000,414050,-0.17577163875102997,0.0,0.0,0.1841997504234314,-0.13334858417510986,0.26577720046043396,0.0,0.32386213541030884,False,0.006125284358859062,0.0021638006437569857,0.023191336542367935,0.0,23191336542.367935,0.0,0.0,False,0.41987725897253003,0.0
3000,414100,0.4943622350692749,0.0,0.0,0.2971257269382477,0.03689185902476311,0.39554059505462646,0.0,0.5235152840614319,False,0.011702876538038254,0.0014852851163595915,0.05368205904960632,0.0,53682059049.60632,0.0,0.0,False,0.4821552766633232,0.0
3001,414150,-0.6117209792137146,0.0,0.0,-0.10527408123016357,0.0762098878622055,0.47108450531959534,0.0,0.43145012855529785,False,0.03968051075935364,0.001072012004442513,0.09451647102832794,0.0,94516471028.32794,0.0,0.0,False,0.4741069754533265,0.0
3001,414200,-0.3542861342430115,0.0,0.0,0.11289666593074799,0.00537628959864378,3.212583065032959,0.0,3.139897108078003,True,0.03841390088200569,0.0009508024668321013,0.9954952597618103,0.0,995495259761.8103,0.0,0.0,False,0.39173638540071654,0.0
